"t_us","t_s","weight_raw_kg","offset_raw_kg","weight_adj_kg","weight_raw_N","weight_adj_N"
3471424,3.471424,2.49934077262878,0,2.49934077262878,24.5101601879001,24.5101601879001
3482893,3.482893,2.7692244052887,0,2.7692244052887,27.1568145141244,27.1568145141244
3494361,3.494361,2.98824310302734,0,2.98824310302734,29.3046542263031,29.3046542263031
3505829,3.505829,3.17322731018066,0,3.17322731018066,31.1187296013832,31.1187296013832
3517298,3.517298,3.35746288299561,0,3.35746288299561,32.9254633815288,32.9254633815288
3528766,3.528766,3.51005792617798,0,3.51005792617798,34.4219095617533,34.4219095617533
3551706,3.551706,4.09896993637085,0,4.09896993637085,40.1971635265112,40.1971635265112
3563176,3.563176,4.45517444610596,0,4.45517444610596,43.690336481905,43.690336481905
3574646,3.574646,4.83434295654297,0,4.83434295654297,47.4087093547821,47.4087093547821
3586116,3.586116,5.17827987670898,0,5.17827987670898,50.7815783529282,50.7815783529282
3597585,3.597585,5.4967098236084,0,5.4967098236084,53.9043093916893,53.9043093916893
3609054,3.609054,5.76891231536865,0,5.76891231536865,56.57370395751,56.57370395751
3620523,3.620523,6.0263786315918,0,6.0263786315918,59.0985860074997,59.0985860074997
3631994,3.631994,6.29386901855469,0,6.29386901855469,61.7217706108093,61.7217706108093
3643463,3.643463,6.55926418304443,0,6.55926418304443,64.3244081006527,64.3244081006527
3654934,3.654934,6.79526281356812,0,6.79526281356812,66.6387640706778,66.6387640706778
3666403,3.666403,7.01166343688965,0,7.01166343688965,68.7609292433739,68.7609292433739
3677873,3.677873,7.18834495544434,0,7.18834495544434,70.4935830573082,70.4935830573082
3689343,3.689343,7.39285182952881,0,7.39285182952881,72.4991103940487,72.4991103940487
3700812,3.700812,7.60663414001465,0,7.60663414001465,74.5955986891747,74.5955986891747
3712279,3.712279,7.81652736663818,0,7.81652736663818,76.6539481000423,76.6539481000423
3735216,3.735216,8.14153957366943,0,8.14153957366943,79.8412290601253,79.8412290601253
3746685,3.746685,8.29136657714844,0,8.29136657714844,81.3105300437927,81.3105300437927
3758154,3.758154,8.44717788696289,0,8.44717788696289,82.8385170251846,82.8385170251846
3769623,3.769623,8.62423324584961,0,8.62423324584961,84.5748369604111,84.5748369604111
3781092,3.781092,8.79620170593262,0,8.79620170593262,86.2612714594841,86.2612714594841
3792561,3.792561,8.95792198181152,0,8.95792198181152,87.847205602932,87.847205602932
3804030,3.80403,9.11059188842773,0,9.11059188842773,89.3443859426498,89.3443859426498
3815498,3.815498,9.228928565979,0,9.228928565979,90.504872321558,90.504872321558
3826968,3.826968,9.37479114532471,0,9.37479114532471,91.9352955852985,91.9352955852985
3838438,3.838438,9.54833030700684,0,9.54833030700684,93.6371334052086,93.6371334052086
3849906,3.849906,9.71072387695312,0,9.71072387695312,95.2296703079224,95.2296703079224
3861375,3.861375,9.81970977783203,0,9.81970977783203,96.2984568927765,96.2984568927765
3872842,3.872842,9.85651206970215,0,9.85651206970215,96.6593640883446,96.6593640883446
3884311,3.884311,9.79502582550049,0,9.79502582550049,96.0563900116444,96.0563900116444
3895780,3.89578,9.68611431121826,0,9.68611431121826,94.9883329101086,94.9883329101086
3918720,3.91872,9.4389705657959,0,9.4389705657959,92.5646806990623,92.5646806990623
3930188,3.930188,9.32579612731934,0,9.32579612731934,91.4548185919762,91.4548185919762
3941658,3.941658,9.22533798217773,0,9.22533798217773,90.4696607229233,90.4696607229233
3953128,3.953128,9.12577724456787,0,9.12577724456787,89.4933034154415,89.4933034154415
3964598,3.964598,9.02314949035645,0,9.02314949035645,88.486868949604,88.486868949604
3976067,3.976067,8.93136787414551,0,8.93136787414551,87.586798762989,87.586798762989
3987536,3.987536,8.85641670227051,0,8.85641670227051,86.8517788533211,86.8517788533211
3999005,3.999005,8.7668046951294,0,8.7668046951294,85.9729852634907,85.9729852634907
4010474,4.010474,8.67509841918945,0,8.67509841918945,85.0736539125442,85.0736539125442
4021945,4.021945,8.59633255004883,0,8.59633255004883,84.3012246019363,84.3012246019363
4033414,4.033414,8.55399417877197,0,8.55399417877197,83.8860270132542,83.8860270132542
4044883,4.044883,8.55212497711182,0,8.55212497711182,83.8676964067936,83.8676964067936
4056352,4.056352,8.56820678710938,0,8.56820678710938,84.0254050888062,84.0254050888062
4067821,4.067821,8.57172298431396,0,8.57172298431396,84.0598872041225,84.0598872041225
4079290,4.07929,8.56858062744141,0,8.56858062744141,84.0290712100983,84.0290712100983
4102228,4.102228,8.58780479431152,0,8.58780479431152,84.2175958861351,84.2175958861351
4113697,4.113697,8.63567733764648,0,8.63567733764648,84.6870651632309,84.6870651632309
4125166,4.125166,8.73314380645752,0,8.73314380645752,85.6428847095966,85.6428847095966
4136635,4.136635,8.89067554473877,0,8.89067554473877,87.1877433308125,87.1877433308125
4148116,4.148116,9.09047031402588,0,9.09047031402588,89.1470607050419,89.1470607050419
4159573,4.159573,9.34524440765381,0,9.34524440765381,91.6455410703182,91.6455410703182
4171042,4.171042,9.65881156921387,0,9.65881156921387,94.7205844752312,94.7205844752312
4182511,4.182511,9.97686767578125,0,9.97686767578125,97.8396493927002,97.8396493927002
4193980,4.19398,10.2706880569458,0,10.2706880569458,100.721043033648,100.721043033648
4205450,4.20545,10.5000295639038,0,10.5000295639038,102.970114922857,102.970114922857
4216919,4.216919,10.7327365875244,0,10.7327365875244,105.252191256046,105.252191256046
4228387,4.228387,10.965518951416,0,10.965518951416,107.535006424904,107.535006424904
4239856,4.239856,11.1358413696289,0,11.1358413696289,109.205298767471,109.205298767471
4251327,4.251327,11.2609090805054,0,11.2609090805054,110.431794034338,110.431794034338
4262797,4.262797,11.3111763000488,0,11.3111763000488,110.924747062874,110.924747062874
4285737,4.285737,11.238543510437,0,11.238543510437,110.212462716627,110.212462716627
4297208,4.297208,11.2027883529663,0,11.2027883529663,109.861824401617,109.861824401617
4308681,4.308681,11.2152061462402,0,11.2152061462402,109.983601354027,109.983601354027
4320154,4.320154,11.2040605545044,0,11.2040605545044,109.874300436831,109.874300436831
4331628,4.331628,11.1188611984253,0,11.1188611984253,109.038780171537,109.038780171537
4343103,4.343103,11.0168323516846,0,11.0168323516846,108.038218981647,108.038218981647
4354577,4.354577,10.943377494812,0,10.943377494812,107.317872909498,107.317872909498
